server_replicas,num_concurrent_clients_scenario,num_messages_per_client_scenario,total_connections_attempted,successful_connections,total_messages_sent,total_messages_received,average_latency_ms,max_latency_ms,min_latency_ms,total_errors,total_latency_sum_ms,scenario_success_rate
2,1000,1,1000,1000,1000,1000,7.9655292079999995,59.702686,0.030126,0,7965.529208,1.0
2,1000,10,1000,1000,10000,10000,6.2734245193,9.829309599999998,0.9350445000000001,0,62734.245193,1.0
2,1000,100,1000,1000,100000,100000,5.812982083,6.971745070000002,3.6987613200000005,0,581298.2083,1.0
2,1000,1000,1000,1000,1000000,1000000,6.57655562098,6.877353103999995,5.920831320000008,0,6576555.62098,1.0
4,10,1,10,10,10,10,0.1460843,0.329203,0.068313,0,1.4608430000000001,1.0
4,10,10,10,10,100,100,0.15931364,0.19098189999999998,0.11321420000000001,0,15.931364,1.0
4,10,100,10,10,1000,1000,0.15780887799999999,0.16841442999999995,0.14509324999999998,0,157.808878,1.0
4,10,1000,10,10,10000,10000,0.17484741359999997,0.1787050639999999,0.17013986900000003,0,1748.4741359999998,1.0
4,20,1,20,20,20,20,0.1838705,0.329606,0.057252,0,3.67741,1.0
4,20,10,20,20,200,200,0.31606554,0.3685788,0.1937007,0,63.213108,1.0
4,20,100,20,20,2000,2000,0.237947285,0.27322183,0.18703962000000002,0,475.89457,1.0
4,20,1000,20,20,20000,20000,0.25822955274999987,0.28087312299999967,0.23211252299999982,0,5164.591054999997,1.0
4,30,1,30,30,30,30,0.6899661333333333,1.499431,0.045389,0,20.698984,1.0
4,30,10,30,30,300,300,0.33789945666666665,0.4385582,0.21566720000000003,0,101.369837,1.0
4,30,100,30,30,3000,3000,0.3332161893333333,0.36608804,0.27755112,0,999.648568,1.0
4,30,1000,30,30,30000,30000,0.3504483022333334,0.367870533,0.29085741800000053,0,10513.449067000001,1.0
4,40,1,40,40,40,40,0.4773365,1.386956,0.044089,0,19.09346,1.0
4,40,10,40,40,400,400,0.2751881875,0.41979830000000007,0.1049496,0,110.075275,1.0
4,40,100,40,40,4000,4000,0.42400973999999997,0.4803008199999998,0.28562335000000005,0,1696.03896,1.0
4,40,1000,40,40,40000,40000,0.50771251495,0.5226926219999996,0.4761702599999999,0,20308.500598000002,1.0
4,50,1,50,50,50,50,1.12821228,2.910342,0.034087,0,56.410614,1.0
4,50,10,50,50,500,500,0.414616444,0.618405,0.18165649999999997,0,207.308222,1.0
4,50,100,50,50,5000,5000,0.48174502160000005,0.5387305099999999,0.35528475000000015,0,2408.725108,1.0
4,50,1000,50,50,50000,50000,0.5283649499399999,0.5456867030000006,0.4990024959999995,0,26418.247497,1.0
4,60,1,60,60,60,60,1.2554325666666666,3.158642,0.115954,0,75.325954,1.0
4,60,10,60,60,600,600,0.600233265,1.1766145000000001,0.155555,0,360.13995900000003,1.0
4,60,100,60,60,6000,6000,0.5321047489999999,0.6336414700000002,0.3802883300000002,0,3192.6284939999996,1.0
4,60,1000,60,60,60000,60000,0.5770619697166666,0.5960070249999999,0.544299862,0,34623.718183,1.0
4,70,1,70,70,70,70,1.1926145857142856,2.601056,0.066825,0,83.483021,1.0
4,70,10,70,70,700,700,0.9343466842857142,1.3362849999999997,0.32815479999999997,0,654.042679,1.0
4,70,100,70,70,7000,7000,0.6586918787142858,0.7348137599999999,0.5321126099999998,0,4610.843151,1.0
4,70,1000,70,70,70000,70000,0.6321755124000001,0.6553645409999993,0.5801450079999995,0,44252.285868000006,1.0
4,80,1,80,80,80,80,0.965508475,2.485188,0.042893,0,77.240678,1.0
4,80,10,80,80,800,800,0.7462724775,1.2928441,0.23606580000000005,0,597.017982,1.0
4,80,100,80,80,8000,8000,0.6878507177500001,0.8091667699999998,0.5393451599999999,0,5502.8057420000005,1.0
4,80,1000,80,80,80000,80000,0.8385555027124999,0.8855869260000007,0.7482678919999994,0,67084.440217,1.0
4,90,1,90,90,90,90,0.8639706222222222,3.455473,0.05015,0,77.757356,1.0
4,90,10,90,90,900,900,0.8548947955555556,1.1398854,0.29392199999999996,0,769.405316,1.0
4,90,100,90,90,9000,9000,0.711237573,0.8318601200000002,0.41677669000000017,0,6401.138156999999,1.0
4,90,1000,90,90,90000,90000,1.0751652044666666,1.130681742000001,0.9915784010000007,0,96764.868402,1.0
4,100,1,100,100,100,100,1.7289563000000001,2.801977,0.105144,0,172.89563,1.0
4,100,10,100,100,1000,1000,0.8296047919999999,1.4506195,0.39968519999999996,0,829.604792,1.0
4,100,100,100,100,10000,10000,0.9467008887,1.1231068999999998,0.7406744699999999,0,9467.008887,1.0
4,100,1000,100,100,100000,100000,0.99623865885,1.0397309080000035,0.9185636789999997,0,99623.865885,1.0
4,1000,1,1000,1000,1000,1000,8.923964511,33.54227,0.04597,0,8923.964511,1.0
4,1000,10,1000,1000,10000,10000,8.8916365673,17.015430599999995,1.6572859000000002,0,88916.365673,1.0
4,1000,100,1000,1000,100000,100000,7.37253871328,9.234786759999997,3.493743500000002,0,737253.871328,1.0
4,1000,1000,1000,1000,1000000,1000000,12.121019724327,13.014827180000017,10.658284657000006,0,12121019.724327002,1.0
6,10,1,10,10,10,10,0.3726895,0.764621,0.087888,0,3.726895,1.0
6,10,10,10,10,100,100,0.20534776,0.2798417000000001,0.10499270000000001,0,20.534776,1.0
6,10,100,10,10,1000,1000,0.49259149199999996,0.5452384399999999,0.4372579100000001,0,492.59149199999996,1.0
6,10,1000,10,10,10000,10000,0.21522336970000006,0.22820407000000012,0.18821169400000007,0,2152.2336970000006,1.0
6,20,1,20,20,20,20,3.9627053500000002,6.382593,0.106888,0,79.254107,1.0
6,20,10,20,20,200,200,0.304906035,0.4398503000000001,0.16384759999999998,0,60.981207,1.0
6,20,100,20,20,2000,2000,0.308091561,0.33822943,0.18761082000000007,0,616.183122,1.0
6,20,1000,20,20,20000,20000,0.3821176941999999,0.40979659199999935,0.226535014,0,7642.353883999999,1.0
6,30,1,30,30,30,30,0.5311708,0.989071,0.153315,0,15.935124,1.0
6,30,10,30,30,300,300,0.3826222633333333,0.5169590000000001,0.1856163,0,114.78667899999999,1.0
6,30,100,30,30,3000,3000,0.343785101,0.38094838,0.28027311,0,1031.3553029999998,1.0
6,30,1000,30,30,30000,30000,0.3625245709999999,0.38918787100000035,0.22990682200000015,0,10875.737129999998,1.0
6,40,1,40,40,40,40,0.7977143,1.531422,0.09347,0,31.908572,1.0
6,40,10,40,40,400,400,0.42462701249999996,0.6307363000000001,0.2331741,0,169.850805,1.0
6,40,100,40,40,4000,4000,0.5180610262500001,0.5895596,0.2574517900000001,0,2072.2441049999998,1.0
6,40,1000,40,40,40000,40000,0.5405465018000001,0.5755716910000008,0.37576314699999985,0,21621.860072000003,1.0
6,50,1,50,50,50,50,0.84286082,1.967262,0.076149,0,42.143041,1.0
6,50,10,50,50,500,500,0.533405492,0.6888523,0.3498093,0,266.702746,1.0
6,50,100,50,50,5000,5000,0.525583139,0.6259258000000002,0.34344449999999993,0,2627.915695,1.0
6,50,1000,50,50,50000,50000,0.5781327580400001,0.6234751060000008,0.36060927399999965,0,28906.637902000002,1.0
6,60,1,60,60,60,60,0.3187868,1.081195,0.05896,0,19.127208,1.0
6,60,10,60,60,600,600,0.5355925,1.0184075,0.10749519999999999,0,321.3555,1.0
6,60,100,60,60,6000,6000,1.1832037295000002,1.3334622100000006,0.83057092,0,7099.222377,1.0
6,60,1000,60,60,60000,60000,0.6402886764000001,0.668742544,0.5800324630000006,0,38417.320584,1.0
6,70,1,70,70,70,70,1.0642722,3.394887,0.064578,0,74.499054,1.0
6,70,10,70,70,700,700,1.7255996485714284,2.6429053,0.33050419999999997,0,1207.919754,1.0
6,70,100,70,70,7000,7000,2.2903381192857144,2.5552061200000002,0.2666491499999999,0,16032.366835,1.0
6,70,1000,70,70,70000,70000,1.2987514389285717,1.4602597430000006,0.7015845539999996,0,90912.60072500001,1.0
6,80,1,80,80,80,80,1.4051314625,3.341974,0.087761,0,112.410517,1.0
6,80,10,80,80,800,800,1.0831833325,1.9410246999999998,0.1138626,0,866.546666,1.0
6,80,100,80,80,8000,8000,1.46555561575,1.7215580699999997,0.9896939500000002,0,11724.444926,1.0
6,80,1000,80,80,80000,80000,1.7102594286499997,1.7727134069999984,1.5567642920000013,0,136820.754292,1.0
6,90,1,90,90,90,90,1.4604264444444444,4.315094,0.062275,0,131.43838,1.0
6,90,10,90,90,900,900,1.1100324933333334,1.7409115,0.3597785,0,999.029244,1.0
6,90,100,90,90,9000,9000,1.122694212888889,1.2718845099999998,0.8127581000000004,0,10104.247916,1.0
6,90,1000,90,90,90000,90000,1.0935100973111114,1.1337858990000003,0.9594319199999999,0,98415.90875800003,1.0
6,100,1,100,100,100,100,1.0023241900000002,2.530063,0.067234,0,100.23241900000001,1.0
6,100,10,100,100,1000,1000,1.0020865460000001,1.7014264999999997,0.13167140000000002,0,1002.086546,1.0
6,100,100,100,100,10000,10000,1.2150404457000001,1.3952312100000004,0.8973381800000001,0,12150.404457,1.0
6,100,1000,100,100,100000,100000,1.6654390542000002,1.7397880080000012,1.5242303610000005,0,166543.90542,1.0
6,1000,1,1000,1000,1000,1000,13.229686559,49.808983,0.038503,0,13229.686559,1.0
6,1000,10,1000,1000,10000,10000,12.0836065816,25.0146461,0.26817440000000003,0,120836.065816,1.0
6,1000,100,1000,1000,100000,100000,13.587033906610001,17.222091710000004,4.294657760000001,0,1358703.390661,1.0
6,1000,1000,1000,1000,1000000,1000000,12.033969573964999,12.955705786000003,10.709338900999999,0,12033969.573965,1.0
8,10,1,10,10,10,10,0.1809866,0.224113,0.08017,0,1.809866,1.0
8,10,10,10,10,100,100,0.14257525,0.1700554,0.11571800000000002,0,14.257525,1.0
8,10,100,10,10,1000,1000,0.14336581900000003,0.15458602000000002,0.12686163999999997,0,143.36581900000002,1.0
8,10,1000,10,10,10000,10000,0.15484470510000004,0.1657209999999999,0.13261128400000005,0,1548.4470510000003,1.0
8,20,1,20,20,20,20,0.31607854999999996,0.634031,0.078877,0,6.321571,1.0
8,20,10,20,20,200,200,0.305215705,0.4681126000000001,0.1486295,0,61.043141,1.0
8,20,100,20,20,2000,2000,0.2549200425,0.3003597499999999,0.21656024999999993,0,509.840085,1.0
8,20,1000,20,20,20000,20000,0.27818796785,0.31192957399999965,0.18741272000000003,0,5563.759356999999,1.0
8,30,1,30,30,30,30,0.4391623333333333,1.053895,0.064527,0,13.17487,1.0
8,30,10,30,30,300,300,0.3428076233333333,0.44615040000000006,0.15584309999999998,0,102.842287,1.0
8,30,100,30,30,3000,3000,0.3514776166666667,0.3938912400000001,0.21067221,0,1054.4328500000001,1.0
8,30,1000,30,30,30000,30000,0.38415456733333336,0.4209964249999993,0.309103727,0,11524.63702,1.0
8,40,1,40,40,40,40,0.49558650000000004,1.373606,0.06222,0,19.82346,1.0
8,40,10,40,40,400,400,0.3474323325,0.5158023999999999,0.1455674,0,138.972933,1.0
8,40,100,40,40,4000,4000,0.47066503074999994,0.5596825900000004,0.28038331,0,1882.6601229999999,1.0
8,40,1000,40,40,40000,40000,0.9156788149749999,0.9612921480000001,0.7865622879999999,0,36627.152599,1.0
8,50,1,50,50,50,50,0.6008928,2.855777,0.033372,0,30.04464,1.0
8,50,10,50,50,500,500,1.097335538,1.8531784999999998,0.19700220000000002,0,548.667769,1.0
8,50,100,50,50,5000,5000,0.6413387194000001,0.7062321499999996,0.50443668,0,3206.693597,1.0
8,50,1000,50,50,50000,50000,0.7073637011400001,0.7516680900000001,0.633265024,0,35368.185057,1.0
8,60,1,60,60,60,60,0.7311170333333333,1.919005,0.086014,0,43.867022,1.0
8,60,10,60,60,600,600,0.6431371450000001,1.0528039,0.0685839,0,385.882287,1.0
8,60,100,60,60,6000,6000,0.6853762891666667,0.8070465699999997,0.3336027699999998,0,4112.257735,1.0
8,60,1000,60,60,60000,60000,0.6990475435833332,0.7591777309999999,0.4888854030000002,0,41942.852614999996,1.0
8,70,1,70,70,70,70,5.817633971428571,7.498949,0.053269,0,407.234378,1.0
8,70,10,70,70,700,700,0.5596545399999999,1.0757089,0.0884074,0,391.758178,1.0
8,70,100,70,70,7000,7000,0.7329938614285714,0.8428531599999998,0.5261497499999997,0,5130.95703,1.0
8,70,1000,70,70,70000,70000,0.7880515981285714,0.858348754,0.6098156560000012,0,55163.611869,1.0
8,80,1,80,80,80,80,0.9228720750000001,2.074487,0.056446,0,73.829766,1.0
8,80,10,80,80,800,800,0.6521311125,1.3124685,0.18089960000000002,0,521.70489,1.0
8,80,100,80,80,8000,8000,0.7241131401249999,0.8586665300000001,0.4396625400000002,0,5792.905121,1.0
8,80,1000,80,80,80000,80000,0.8463889399874999,0.9158181630000016,0.5871916619999991,0,67711.11519899999,1.0
8,90,1,90,90,90,90,1.1763046444444445,3.86095,0.073353,0,105.867418,1.0
8,90,10,90,90,900,900,1.0475661111111112,1.6629767000000002,0.5437863999999999,0,942.8095,1.0
8,90,100,90,90,9000,9000,0.8661649043333333,0.9988280700000003,0.5683190099999996,0,7795.484138999999,1.0
8,90,1000,90,90,90000,90000,0.9569348748000001,1.0167348260000002,0.8456789730000012,0,86124.138732,1.0
8,100,1,100,100,100,100,0.56624021,1.933339,0.041656,0,56.624021,1.0
8,100,10,100,100,1000,1000,0.910912,1.4969059,0.205003,0,910.912,1.0
8,100,100,100,100,10000,10000,1.0503834726,1.21045212,0.7955590300000003,0,10503.834726000001,1.0
8,100,1000,100,100,100000,100000,1.04035668286,1.132703584,0.8324904559999992,0,104035.668286,1.0
8,1000,1,1000,1000,1000,1000,12.162140851,61.340442,0.067879,0,12162.140851,1.0
8,1000,10,1000,1000,10000,10000,8.3441752836,15.649109200000002,0.1264034,0,83441.752836,1.0
8,1000,100,1000,1000,100000,100000,7.48317548186,9.261379269999999,2.49221284,0,748317.548186,1.0
8,1000,1000,1000,1000,1000000,1000000,7.982745897547,8.619225423000001,6.664100966000002,0,7982745.897547,1.0
10,10,1,10,10,10,10,0.3212221,0.67917,0.166261,0,3.212221,1.0
10,10,10,10,10,100,100,0.17729629,0.20641600000000002,0.12084310000000001,0,17.729629,1.0
10,10,100,10,10,1000,1000,0.16931754999999998,0.1827604,0.14216249999999994,0,169.31754999999998,1.0
10,10,1000,10,10,10000,10000,0.16239363850000005,0.17369460200000011,0.1430663910000003,0,1623.9363850000007,1.0
10,20,1,20,20,20,20,0.3100267,0.783105,0.069245,0,6.200534,1.0
10,20,10,20,20,200,200,0.259378045,0.33824570000000004,0.1658079,0,51.875609,1.0
10,20,100,20,20,2000,2000,0.2701014785,0.31698670000000007,0.18697416000000003,0,540.202957,1.0
10,20,1000,20,20,20000,20000,0.28039851565000007,0.3147594670000002,0.23028445799999994,0,5607.970313000002,1.0
10,30,1,30,30,30,30,0.4106623666666667,1.74813,0.066716,0,12.319871000000001,1.0
10,30,10,30,30,300,300,0.3733648,0.5087160000000002,0.2060515,0,112.00944,1.0
10,30,100,30,30,3000,3000,0.386530557,0.44743323999999995,0.2571429300000001,0,1159.591671,1.0
10,30,1000,30,30,30000,30000,0.37154091673333334,0.4186004460000003,0.19284171000000017,0,11146.227502,1.0
10,40,1,40,40,40,40,0.99563285,1.55947,0.103672,0,39.825314,1.0
10,40,10,40,40,400,400,0.41898665,0.6944522999999999,0.0791012,0,167.59466,1.0
10,40,100,40,40,4000,4000,0.46745487875,0.5387632999999998,0.25703738,0,1869.8195150000001,1.0
10,40,1000,40,40,40000,40000,0.48355711712500005,0.53931533,0.36879886700000053,0,19342.284685000002,1.0
10,50,1,50,50,50,50,0.73373764,2.555512,0.080372,0,36.686882,1.0
10,50,10,50,50,500,500,0.6418983659999999,0.8752300000000002,0.2442142,0,320.949183,1.0
10,50,100,50,50,5000,5000,0.5440575756,0.6320538100000003,0.3308858,0,2720.287878,1.0
10,50,1000,50,50,50000,50000,0.75150615864,0.8197498350000004,0.5050926340000004,0,37575.307931999996,1.0
10,60,1,60,60,60,60,1.0752131833333332,2.814605,0.041388,0,64.51279099999999,1.0
10,60,10,60,60,600,600,0.65530452,1.011954,0.1975608,0,393.182712,1.0
10,60,100,60,60,6000,6000,1.4499229258333333,1.6926248199999991,1.17327954,0,8699.537554999999,1.0
10,60,1000,60,60,60000,60000,0.6836215921,0.7455178980000008,0.4969678800000001,0,41017.295525999994,1.0
10,70,1,70,70,70,70,0.6991374142857143,2.282443,0.059465,0,48.939619,1.0
10,70,10,70,70,700,700,0.59727215,0.9866346,0.0692607,0,418.090505,1.0
10,70,100,70,70,7000,7000,0.7735747074285715,0.8778514500000004,0.5490794900000001,0,5415.022952,1.0
10,70,1000,70,70,70000,70000,0.7396883890857142,0.8131842869999998,0.4996351649999994,0,51778.18723599999,1.0
10,80,1,80,80,80,80,1.0785542124999998,2.480574,0.071599,0,86.284337,1.0
10,80,10,80,80,800,800,0.8162812349999999,1.2912293999999997,0.10334570000000001,0,653.024988,1.0
10,80,100,80,80,8000,8000,0.85065478175,0.9672931599999995,0.49721219999999966,0,6805.238254,1.0
10,80,1000,80,80,80000,80000,0.8666513642250001,0.9355018810000011,0.5380575050000005,0,69332.109138,1.0
10,90,1,90,90,90,90,1.0862811888888888,2.895813,0.055966,0,97.76530699999999,1.0
10,90,10,90,90,900,900,0.7597324388888889,1.3392765,0.211714,0,683.759195,1.0
10,90,100,90,90,9000,9000,0.8302713803333333,1.0354086900000001,0.4348913300000002,0,7472.442423,1.0
10,90,1000,90,90,90000,90000,1.0228871953666667,1.0964067090000005,0.8544467580000009,0,92059.84758300001,1.0
10,100,1,100,100,100,100,0.76396086,2.583546,0.064449,0,76.396086,1.0
10,100,10,100,100,1000,1000,1.428523188,2.1781568,0.22699070000000005,0,1428.523188,1.0
10,100,100,100,100,10000,10000,1.0166390309,1.2056683299999997,0.5405414600000003,0,10166.390309,1.0
10,100,1000,100,100,100000,100000,1.1690271158599999,1.2449050400000006,0.9334885200000007,0,116902.71158599999,1.0
10,1000,1,1000,1000,1000,1000,6.82671845,28.025624,0.048394,0,6826.71845,1.0
10,1000,10,1000,1000,10000,10000,7.2943297642,12.7035944,0.9116082999999999,0,72943.297642,1.0
10,1000,100,1000,1000,100000,100000,8.22095009369,10.579492090000004,2.596709680000001,0,822095.009369,1.0
10,1000,1000,1000,1000,1000000,1000000,10.303440229568,11.32628621100001,8.074145420000002,0,10303440.229568,1.0
